Season,Team A,Team B,WinTeamA,ScoreDiff,PPG_A,APG_A,ORPG_A,DRPG_A,FGAPG_A,FGMPG_A,FGA3PG_A,FGM3PG_A,FTAPG_A,FTMPG_A,StlPG_A,BlkPG_A,TOPG_A,FlsPG_A,PPG_B,APG_B,ORPG_B,DRPG_B,FGAPG_B,FGMPG_B,FGA3PG_B,FGM3PG_B,FTAPG_B,FTMPG_B,StlPG_B,BlkPG_B,TOPG_B,FlsPG_B,TotalPoints_A,OpponentPoints_A,TotalAssists_A,OffReb_A,OppOffReb_A,DefReb_A,FGA_A,OppFGA_A,FGM_A,Stl_A,Blk_A,TO_A,OppTO_A,Fouls_A,FGA3_A,FGM3_A,FTA_A,OppFTA_A,FTM_A,GamesPlayed_A,TotalPoints_B,OpponentPoints_B,TotalAssists_B,OffReb_B,OppOffReb_B,DefReb_B,FGA_B,OppFGA_B,FGM_B,Stl_B,Blk_B,TO_B,OppTO_B,Fouls_B,FGA3_B,FGM3_B,FTA_B,OppFTA_B,FTM_B,GamesPlayed_B,Seed_A,Seed_B,offEff_A,defEff_A,effFGPctg_A,trueShtgPctg_A,TOPctg_A,AsstPctg_A,offEff_B,defEff_B,effFGPctg_B,trueShtgPctg_B,TOPctg_B,AsstPctg_B,Average Ranking_A,Early Ranking_A,Median Ranking_A,Late Ranking_A,Ranking improvement Median - Early_A,Ranking improvement Late - Median_A,Ranking improvement Late - Early_A,Average Ranking_B,Early Ranking_B,Median Ranking_B,Late Ranking_B,Ranking improvement Median - Early_B,Ranking improvement Late - Median_B,Ranking improvement Late - Early_B,Last32WinPctg_A,Last32WinPctg_B,Last14WinPctg_A,Last14WinPctg_B,Power6_A,Power6_B,trueShtgPctg_AmenoB,TotalPoints_AmenoB,Fouls_AmenoB,Seed_AmenoB,Last14WinPctg_AmenoB,BlkPG_AmenoB,OppFGA_AmenoB,Early Ranking_AmenoB,defEff_AmenoB,OffReb_AmenoB,GamesPlayed_AmenoB,Late Ranking_AmenoB,Ranking improvement Late - Early_AmenoB,OppFTA_AmenoB,FGMPG_AmenoB,Median Ranking_AmenoB,OppOffReb_AmenoB,FGAPG_AmenoB,OppTO_AmenoB,OpponentPoints_AmenoB,Ranking improvement Late - Median_AmenoB,FTM_AmenoB,Power6_AmenoB,ORPG_AmenoB,Average Ranking_AmenoB,TotalAssists_AmenoB,TOPG_AmenoB,DefReb_AmenoB,TOPctg_AmenoB,APG_AmenoB,effFGPctg_AmenoB,FTMPG_AmenoB,Last32WinPctg_AmenoB,Blk_AmenoB,StlPG_AmenoB,FTAPG_AmenoB,FGA_AmenoB,PPG_AmenoB,FGM3PG_AmenoB,FGM3_AmenoB,FTA_AmenoB,FGA3PG_AmenoB,Ranking improvement Median - Early_AmenoB,TO_AmenoB,offEff_AmenoB,Stl_AmenoB,FGM_AmenoB,DRPG_AmenoB,FGA3_AmenoB,FlsPG_AmenoB,AsstPctg_AmenoB
2008,1172,1458,1,17,77.3225806451613,16.774193548387096,11.225806451612904,24.870967741935484,60.74193548387097,28.64516129032258,24.322580645161292,8.774193548387096,15.451612903225806,11.258064516129032,7.967741935483871,3.2903225806451615,12.193548387096774,18.161290322580644,67.33333333333333,12.787878787878787,11.606060606060606,24.303030303030305,52.15151515151515,23.484848484848484,16.21212121212121,5.818181818181818,20.515151515151516,14.545454545454545,6.303030303030303,3.3333333333333335,12.090909090909092,14.333333333333334,2397,1957,520,348,293,771,1883,1619,888,247,102,378,420.0,563,754,272,479,454.0,349,31,2222,1774,422,383,319,802,1721,1715,775,208,110,399,404.0,473,535,192,677,353.0,480,33,10,3,112.86586054921459,100.57766631033631,0.5438130642591609,0.57241517652453,15.36110795038931,58.55855855855856,109.1956282434345,90.72683755088681,0.5061011040092969,0.5503051196703123,17.5359949369759,54.45161290322581,59.84086444007858,107.26271186440678,51.97463768115942,30.06086956521739,55.28807418324736,21.91376811594203,77.2018422991894,12.743494423791821,20.285714285714285,11.586440677966102,7.538461538461538,8.699273607748182,4.047979139504564,12.747252747252746,0.9,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,1,0.02211005685421774,175,90,7,0.0,-0.043010752688172005,-96,86.9769975786925,9.850828759449499,-35,-2,22.522408026755855,64.45458955193665,101.0,5.160312805474096,40.38819700319332,-26,8.59042033235582,16.0,183,17.865788976437464,-131,-1,-0.3802541544477016,47.09737001628676,98,0.1026392961876823,-31,-2.174886986586589,3.986314760508309,0.03771196024986401,-3.287390029325513,0.2333333333333334,-8,1.6647116324535682,-5.0635386119257095,162,9.989247311827967,2.9560117302052777,80,-198,8.11045943304008,46.58880057549918,-21,3.6702323057800896,39,113,0.5679374389051794,219,3.82795698924731,4.106945655332751
2008,1242,1437,1,15,81.18181818181819,18.484848484848484,12.303030303030303,26.424242424242426,58.36363636363637,29.454545454545453,17.03030303030303,6.787878787878788,21.87878787878788,15.484848484848484,9.0,6.121212121212121,12.909090909090908,17.424242424242426,72.84375,13.6875,13.46875,22.625,57.9375,24.84375,20.625,7.0625,22.25,16.09375,8.09375,2.90625,14.21875,20.78125,2679,2035,610,406,356,872,1926,1843,972,297,202,426,483.0,575,562,224,722,488.0,511,33,2331,2218,438,431,331,724,1854,1655,795,259,93,455,337.0,665,660,226,712,414.0,515,32,1,12,118.34711620016964,93.14694789263613,0.5628245067497404,0.597010268844042,16.597057723475878,62.757201646090536,106.3761819575773,120.33681286486251,0.48975188781014023,0.5377708464065556,18.264583567494665,55.094339622641506,3.5553539019963702,3.661870503597122,3.3220338983050848,4.017094017094017,0.3398366052920374,-0.6950601187889323,-0.35522351349689485,54.711832061068705,37.10294117647059,63.81362007168459,53.38532110091743,-26.710678895214002,10.428298970767159,-16.282379924446843,0.8,0.46153846153846156,0.75,0.6,1,1,0.059239422437486366,348,-90,-11,0.15000000000000002,3.214962121212121,188,-33.441070672873465,-27.189864972226374,-25,1,-49.36822708382341,15.927156410949948,74.0,4.610795454545453,-60.4915861733795,25,0.42613636363636687,146.0,-183,-11.123359089556091,-4,0,-1.1657196969696972,-51.156478159072336,172,-1.3096590909090917,148,-1.6675258440187868,4.797348484848484,0.07307261893960015,-0.6089015151515156,0.3384615384615385,109,0.90625,-0.3712121212121211,72,8.338068181818187,-0.27462121212121193,-2,10,-3.594696969696969,27.05051550050604,-29,11.970934242592335,38,177,3.7992424242424256,-98,-3.3570075757575744,7.66286202344903
2008,1272,1277,1,18,79.67647058823529,16.029411764705884,14.117647058823529,26.676470588235293,61.76470588235294,28.764705882352942,22.676470588235293,7.9411764705882355,23.852941176470587,14.205882352941176,8.705882352941176,6.088235294117647,12.205882352941176,17.441176470588236,71.3030303030303,17.636363636363637,12.393939393939394,24.818181818181817,54.878787878787875,26.333333333333332,13.333333333333334,4.96969696969697,18.696969696969695,13.666666666666666,6.090909090909091,4.363636363636363,13.666666666666666,18.181818181818183,2709,2061,545,480,375,907,2100,1923,978,296,207,415,549.0,593,771,270,811,612.0,483,34,2353,2046,582,409,375,819,1811,1806,869,201,144,451,334.0,600,440,164,617,374.0,451,33,1,5,113.26008428657434,87.09873725848166,0.53,0.5513179531430618,14.905110118235235,55.72597137014314,110.75651453532159,106.03453637098615,0.5251242407509663,0.5649514040951173,18.585981801397864,66.9735327963176,3.2268602540834848,5.712230215827338,2.2813559322033896,2.658119658119658,3.4308742836239485,-0.3767637259162684,3.05411055770768,15.437386569872958,10.949640287769784,16.135593220338983,19.00854700854701,-5.185952932569199,-2.872953788208026,-8.058906720777225,0.7142857142857143,0.5,0.6666666666666666,0.42857142857142855,0,1,-0.013633450952055592,356,-7,-4,0.23809523809523808,1.7245989304812834,117,-5.2374100719424455,-18.935799112504483,71,1,-16.35042735042735,11.113017278484906,238.0,2.43137254901961,-13.854237288135593,0,6.885918003565067,215.0,15,2.4961900622917574,32,-1,1.7237076648841345,-12.210526315789473,-37,-1.4607843137254903,88,-3.6808716831626285,-1.6069518716577527,0.004875759249033718,0.5392156862745097,0.2142857142857143,63,2.614973262032085,5.1559714795008915,289,8.373440285204993,2.971479500891266,106,194,9.34313725490196,8.616827216193148,-36,2.503569751252755,95,109,1.858288770053477,331,-0.7406417112299479,-11.247561426174457
2008,1390,1400,0,-20,70.66666666666667,14.212121212121213,13.181818181818182,25.666666666666668,55.36363636363637,24.848484848484848,15.0,5.393939393939394,22.393939393939394,15.575757575757576,4.363636363636363,5.181818181818182,12.272727272727273,17.151515151515152,74.84848484848484,12.666666666666666,12.727272727272727,24.848484848484848,59.78787878787879,26.848484848484848,20.484848484848484,7.7272727272727275,19.484848484848484,13.424242424242424,5.96969696969697,5.03030303030303,9.242424242424242,16.454545454545453,2332,2000,469,435,343,847,1827,1810,820,144,171,405,324.0,566,495,178,739,445.0,514,33,2470,2142,418,420,417,820,1973,1912,886,197,166,305,339.0,543,676,255,643,402.0,443,33,3,2,109.88803860217892,100.66438494060802,0.4975369458128079,0.5417812802022155,16.681769503253975,57.195121951219505,115.37096201632941,106.52052832590707,0.5136847440446022,0.547448491081244,12.424232549045167,47.17832957110609,18.037105751391465,26.844961240310077,15.959044368600683,13.52991452991453,10.885916871709394,2.429129838686153,13.315046710395547,11.30852994555354,10.388489208633093,12.986440677966101,8.17094017094017,-2.597951469333008,4.815500507025931,2.2175490376929226,0.6,0.6153846153846154,0.5,0.4444444444444444,0,1,-0.00566721087902855,-138,23,1,0.05555555555555558,0.15151515151515138,-102,16.456472031676984,-5.856143385299049,15,0,5.3589743589743595,11.097497672702625,43.0,-2.0,2.972603690634582,-74,-4.424242424242422,-15.0,-142,-2.3863706683397776,71,-1,0.45454545454545503,6.7285758058379255,51,3.030303030303031,27,4.257536954208808,1.5454545454545467,-0.016147798231794297,2.1515151515151523,-0.015384615384615441,5,-1.6060606060606064,2.90909090909091,-146,-4.181818181818173,-2.333333333333334,-77,96,-5.484848484848484,13.483868341042403,100,-5.482923414150491,-53,-66,0.8181818181818201,-181,0.696969696969699,10.016792380113415
2008,1257,1314,0,-10,71.9375,14.8125,11.65625,26.0625,56.25,25.5,22.0,7.53125,20.46875,13.40625,8.09375,4.90625,13.25,18.1875,88.70588235294117,16.735294117647058,15.705882352941176,28.5,66.02941176470588,31.852941176470587,14.647058823529411,5.529411764705882,25.823529411764707,19.470588235294116,8.323529411764707,4.588235294117647,14.676470588235293,16.970588235294116,2302,1963,474,373,369,834,1800,1781,816,259,157,424,360.0,582,704,241,655,425.0,429,32,3016,2473,569,534,390,969,2245,2190,1083,283,156,499,531.0,577,498,188,878,512.0,662,34,3,1,107.61032161555724,100.20418580908628,0.5202777777777777,0.551192414519682,17.58606387391124,58.08823529411765,116.16441732914278,96.74214092352949,0.5242761692650334,0.5730963926850402,16.805420842763226,52.53924284395198,26.073863636363637,41.53488372093023,24.606382978723403,12.564102564102564,16.92850074220683,12.042280414620839,28.97078115682767,3.17967332123412,3.143884892086331,3.610169491525424,2.1367521367521367,-0.46628459943909295,1.4734173547732872,1.0071327553341942,0.45454545454545453,0.8181818181818182,0.6666666666666666,0.6666666666666666,1,1,-0.021903978165358162,-714,5,2,0.0,0.31801470588235325,-409,38.3909988288439,3.462044885556793,-161,-2,10.427350427350428,27.963648401493476,-87.0,-6.352941176470587,20.996213487197977,-21,-9.779411764705884,-171.0,-510,10.568863059847551,-233,0,-4.049632352941176,22.894190315129517,-95,-1.4264705882352935,-135,0.7806430311480135,-1.922794117647058,-0.00399839148725567,-6.064338235294116,-0.3636363636363637,1,-0.2297794117647065,-5.3547794117647065,-445,-16.768382352941174,2.0018382352941178,53,-223,7.352941176470589,17.39478534164592,-75,-8.55409571358554,-24,-267,-2.4375,206,1.216911764705884,5.54899245016567
2008,1417,1462,1,19,74.03030303030303,14.393939393939394,12.606060606060606,23.454545454545453,55.81818181818182,26.545454545454547,15.696969696969697,5.303030303030303,21.242424242424242,15.636363636363637,7.454545454545454,3.6363636363636362,12.303030303030303,14.363636363636363,75.33333333333333,15.545454545454545,11.272727272727273,24.78787878787879,53.303030303030305,25.454545454545453,19.818181818181817,7.757575757575758,22.21212121212121,16.666666666666668,5.575757575757576,3.4545454545454546,13.272727272727273,17.333333333333332,2443,1968,475,416,271,774,1842,1733,876,246,120,406,447.0,474,518,175,701,393.0,516,33,2486,2057,513,372,342,818,1759,1793,840,184,114,438,358.0,572,654,256,733,453.0,550,33,1,3,114.13541141073797,94.52812788195511,0.5230727470141151,0.5680232882572869,16.770483948251076,54.22374429223744,115.76143644762331,102.42391650732952,0.55031267765776,0.597159767861947,18.278026307004076,61.07142857142858,6.223230490018149,9.553956834532373,5.68135593220339,3.6324786324786325,3.8726009023289834,2.0488772997247575,5.921478202053741,16.026119402985074,22.566929133858267,14.267123287671232,13.316239316239317,8.299805846187034,0.9508839714319155,9.25068981761895,0.6666666666666666,0.6363636363636364,0.7,0.5,0,0,-0.029136479604660148,-43,-98,-2,0.19999999999999996,0.18181818181818166,-60,-13.012972299325893,-7.895788625374408,44,0,-9.683760683760685,-3.3292116155652085,-60.0,1.0909090909090935,-8.585767355467842,-71,2.5151515151515156,89.0,-89,1.097993328292842,-34,0,1.3333333333333321,-9.802888912966925,-38,-0.9696969696969706,-44,-1.5075423587529997,-1.1515151515151505,-0.02723993064364494,-1.0303030303030312,0.030303030303030276,6,1.878787878787878,-0.9696969696969688,83,-1.3030303030302974,-2.454545454545455,-81,-32,-4.121212121212119,-4.427204943858051,-32,-1.6260250368853377,62,36,-1.3333333333333357,-136,-2.969696969696969,-6.847684279191135
2008,1172,1242,0,-2,77.3225806451613,16.774193548387096,11.225806451612904,24.870967741935484,60.74193548387097,28.64516129032258,24.322580645161292,8.774193548387096,15.451612903225806,11.258064516129032,7.967741935483871,3.2903225806451615,12.193548387096774,18.161290322580644,81.18181818181819,18.484848484848484,12.303030303030303,26.424242424242426,58.36363636363637,29.454545454545453,17.03030303030303,6.787878787878788,21.87878787878788,15.484848484848484,9.0,6.121212121212121,12.909090909090908,17.424242424242426,2397,1957,520,348,293,771,1883,1619,888,247,102,378,420.0,563,754,272,479,454.0,349,31,2679,2035,610,406,356,872,1926,1843,972,297,202,426,483.0,575,562,224,722,488.0,511,33,10,1,112.86586054921459,100.57766631033631,0.5438130642591609,0.57241517652453,15.36110795038931,58.55855855855856,118.34711620016964,93.14694789263613,0.5628245067497404,0.597010268844042,16.597057723475878,62.757201646090536,59.84086444007858,107.26271186440678,51.97463768115942,30.06086956521739,55.28807418324736,21.91376811594203,77.2018422991894,3.5553539019963702,3.661870503597122,3.3220338983050848,4.017094017094017,0.3398366052920374,-0.6950601187889323,-0.35522351349689485,0.9,0.8,0.6666666666666666,0.75,0,1,-0.024595092319511958,-282,-12,9,-0.08333333333333337,-2.8308895405669596,-224,103.60084136080965,7.430718417700177,-58,-2,26.043775548123374,77.55706581268629,-34.0,-0.8093841642228732,48.652603782854335,-63,2.378299120234601,-63.0,-78,22.608828234730964,-162,-1,-1.0772238514173988,56.285510538082214,-90,-0.7155425219941343,-101,-1.235949773086567,-1.7106549364613883,-0.01901144249057951,-4.226783968719452,0.09999999999999998,-100,-1.032258064516129,-6.427174975562073,-43,-3.8592375366568916,1.986314760508308,48,-243,7.292277614858261,54.948237577955325,-48,-5.481255650955049,-50,-84,-1.5532746823069417,192,0.7370478983382185,-4.198643087531977
2008,1272,1400,1,18,79.67647058823529,16.029411764705884,14.117647058823529,26.676470588235293,61.76470588235294,28.764705882352942,22.676470588235293,7.9411764705882355,23.852941176470587,14.205882352941176,8.705882352941176,6.088235294117647,12.205882352941176,17.441176470588236,74.84848484848484,12.666666666666666,12.727272727272727,24.848484848484848,59.78787878787879,26.848484848484848,20.484848484848484,7.7272727272727275,19.484848484848484,13.424242424242424,5.96969696969697,5.03030303030303,9.242424242424242,16.454545454545453,2709,2061,545,480,375,907,2100,1923,978,296,207,415,549.0,593,771,270,811,612.0,483,34,2470,2142,418,420,417,820,1973,1912,886,197,166,305,339.0,543,676,255,643,402.0,443,33,1,2,113.26008428657434,87.09873725848166,0.53,0.5513179531430618,14.905110118235235,55.72597137014314,115.37096201632941,106.52052832590707,0.5136847440446022,0.547448491081244,12.424232549045167,47.17832957110609,3.2268602540834848,5.712230215827338,2.2813559322033896,2.658119658119658,3.4308742836239485,-0.3767637259162684,3.05411055770768,11.30852994555354,10.388489208633093,12.986440677966101,8.17094017094017,-2.597951469333008,4.815500507025931,2.2175490376929226,0.7142857142857143,0.6153846153846154,0.6666666666666666,0.4444444444444444,0,1,0.003869462061817708,239,50,-1,0.2222222222222222,1.0579322638146165,11,-4.676258992805755,-19.421791067425403,60,1,-5.512820512820513,0.8365615200147576,210.0,1.9162210338680943,-10.705084745762711,-42,1.976827094474153,210.0,-81,-5.192264232942199,40,-1,1.3903743315508024,-8.081669691470054,127,2.9634581105169335,87,2.480877569190069,3.362745098039218,0.016315255955397845,0.7816399286987519,0.09890109890109888,41,2.736185383244206,4.368092691622103,127,4.827985739750446,0.213903743315508,15,168,2.191622103386809,6.028825752956957,110,-2.1108777297550745,99,92,1.8279857397504458,95,0.9866310160427822,8.547641799037052
2008,1242,1314,1,18,81.18181818181819,18.484848484848484,12.303030303030303,26.424242424242426,58.36363636363637,29.454545454545453,17.03030303030303,6.787878787878788,21.87878787878788,15.484848484848484,9.0,6.121212121212121,12.909090909090908,17.424242424242426,88.70588235294117,16.735294117647058,15.705882352941176,28.5,66.02941176470588,31.852941176470587,14.647058823529411,5.529411764705882,25.823529411764707,19.470588235294116,8.323529411764707,4.588235294117647,14.676470588235293,16.970588235294116,2679,2035,610,406,356,872,1926,1843,972,297,202,426,483.0,575,562,224,722,488.0,511,33,3016,2473,569,534,390,969,2245,2190,1083,283,156,499,531.0,577,498,188,878,512.0,662,34,1,1,118.34711620016964,93.14694789263613,0.5628245067497404,0.597010268844042,16.597057723475878,62.757201646090536,116.16441732914278,96.74214092352949,0.5242761692650334,0.5730963926850402,16.805420842763226,52.53924284395198,3.5553539019963702,3.661870503597122,3.3220338983050848,4.017094017094017,0.3398366052920374,-0.6950601187889323,-0.35522351349689485,3.17967332123412,3.143884892086331,3.610169491525424,2.1367521367521367,-0.46628459943909295,1.4734173547732872,1.0071327553341942,0.8,0.8181818181818182,0.75,0.6666666666666666,1,1,0.023913876159001757,-337,-2,0,0.08333333333333337,1.5329768270944744,-347,0.5179856115107913,-3.5951930308933555,-128,-1,1.8803418803418803,-1.362356268831089,-24.0,-2.3983957219251337,-0.2881355932203391,-34,-7.665775401069517,-48.0,-438,-2.1684774735622194,-151,0,-3.402852049910873,0.3756805807622503,41,-1.7673796791443852,-97,-0.2083631192873483,1.7495543672014264,0.038548337484706985,-3.9857397504456316,-0.018181818181818188,46,0.6764705882352935,-3.9447415329768276,-319,-7.524064171122987,1.2584670231729058,36,-156,2.38324420677362,0.8061212047311304,-73,2.182698871026858,14,-111,-2.0757575757575744,64,0.45365418894830967,10.217958802138554
2008,1272,1417,1,15,79.67647058823529,16.029411764705884,14.117647058823529,26.676470588235293,61.76470588235294,28.764705882352942,22.676470588235293,7.9411764705882355,23.852941176470587,14.205882352941176,8.705882352941176,6.088235294117647,12.205882352941176,17.441176470588236,74.03030303030303,14.393939393939394,12.606060606060606,23.454545454545453,55.81818181818182,26.545454545454547,15.696969696969697,5.303030303030303,21.242424242424242,15.636363636363637,7.454545454545454,3.6363636363636362,12.303030303030303,14.363636363636363,2709,2061,545,480,375,907,2100,1923,978,296,207,415,549.0,593,771,270,811,612.0,483,34,2443,1968,475,416,271,774,1842,1733,876,246,120,406,447.0,474,518,175,701,393.0,516,33,1,1,113.26008428657434,87.09873725848166,0.53,0.5513179531430618,14.905110118235235,55.72597137014314,114.13541141073797,94.52812788195511,0.5230727470141151,0.5680232882572869,16.770483948251076,54.22374429223744,3.2268602540834848,5.712230215827338,2.2813559322033896,2.658119658119658,3.4308742836239485,-0.3767637259162684,3.05411055770768,6.223230490018149,9.553956834532373,5.68135593220339,3.6324786324786325,3.8726009023289834,2.0488772997247575,5.921478202053741,0.7142857142857143,0.6666666666666666,0.6666666666666666,0.7,0,0,-0.016705335114225117,266,119,0,-0.033333333333333326,2.4518716577540105,190,-3.841726618705035,-7.429390623473452,64,1,-0.9743589743589745,-2.867367644346061,219.0,2.2192513368983953,-3.4000000000000004,104,5.946524064171122,102.0,93,-2.425641025641026,-33,0,1.5115864527629235,-2.996370235934664,70,-0.09714795008912702,133,-1.865373830015841,1.6354723707664895,0.006927252985884924,-1.430481283422461,0.04761904761904767,87,1.2513368983957216,2.6105169340463448,258,5.646167557932259,2.6381461675579327,95,110,6.979500891265596,-0.4417266187050348,9,-0.8753271241636327,50,102,3.2219251336898402,253,3.077540106951872,1.502227077905701
2008,1242,1272,1,7,81.18181818181819,18.484848484848484,12.303030303030303,26.424242424242426,58.36363636363637,29.454545454545453,17.03030303030303,6.787878787878788,21.87878787878788,15.484848484848484,9.0,6.121212121212121,12.909090909090908,17.424242424242426,79.67647058823529,16.029411764705884,14.117647058823529,26.676470588235293,61.76470588235294,28.764705882352942,22.676470588235293,7.9411764705882355,23.852941176470587,14.205882352941176,8.705882352941176,6.088235294117647,12.205882352941176,17.441176470588236,2679,2035,610,406,356,872,1926,1843,972,297,202,426,483.0,575,562,224,722,488.0,511,33,2709,2061,545,480,375,907,2100,1923,978,296,207,415,549.0,593,771,270,811,612.0,483,34,1,1,118.34711620016964,93.14694789263613,0.5628245067497404,0.597010268844042,16.597057723475878,62.757201646090536,113.26008428657434,87.09873725848166,0.53,0.5513179531430618,14.905110118235235,55.72597137014314,3.5553539019963702,3.661870503597122,3.3220338983050848,4.017094017094017,0.3398366052920374,-0.6950601187889323,-0.35522351349689485,3.2268602540834848,5.712230215827338,2.2813559322033896,2.658119658119658,3.4308742836239485,-0.3767637259162684,3.05411055770768,0.8,0.7142857142857143,0.75,0.6666666666666666,1,0,0.0456923157009802,-30,-18,0,0.08333333333333337,0.03297682709447436,-80,-2.050359712230216,6.048210634154472,-74,-1,1.358974358974359,-3.409334071204575,-124.0,0.6898395721925112,1.0406779661016952,-19,-3.401069518716575,-66.0,-26,-0.31829639287266387,28,1,-1.8146167557932262,0.3284936479128855,65,0.7032085561497325,-35,1.6919476052406424,2.4554367201426004,0.032824506749740356,1.2789661319073087,0.08571428571428574,-5,0.29411764705882426,-1.974153297682708,-174,1.505347593582897,-1.1532976827094474,-46,-89,-5.646167557932262,-3.091037678331911,11,5.087031913595297,1,-6,-0.25222816399286785,-209,-0.01693404634580986,7.031230275947394
2009,1106,1287,0,-15,69.48275862068965,14.0,11.413793103448276,24.724137931034484,54.93103448275862,25.551724137931036,17.310344827586206,5.689655172413793,20.03448275862069,12.689655172413794,5.758620689655173,4.758620689655173,13.758620689655173,17.620689655172413,69.34375,12.40625,13.5625,24.8125,54.5,23.71875,15.5625,5.09375,23.21875,16.8125,6.40625,3.96875,15.40625,19.21875,2015,1844,406,331,395,717,1593,1694,741,167,138,399,258.0,511,502,165,581,364.0,368,29,2219,2198,397,434,332,794,1744,1758,759,205,127,493,223.0,615,498,163,743,363.0,538,32,16,16,105.13189748726938,107.3866151086678,0.5169491525423728,0.5449952397438116,18.539513790796224,54.79082321187584,104.18231670673077,121.52240258304215,0.4819380733944954,0.5357522260637784,20.56977869755332,52.30566534914362,230.32954545454547,270.97391304347826,226.89273356401384,200.6451612903226,44.081179479464424,26.247572273691247,70.32875175315567,203.58901515151516,275.31304347826085,186.71626297577853,176.3951612903226,88.59678050248232,10.321101685455943,98.91788218793826,0.75,0.7142857142857143,0.75,0.6,0,0,0.009243013680033219,-204,-104,0,0.15000000000000002,0.7898706896551726,-64,-4.339130434782589,-14.135787474374354,-103,-3,24.25,-28.58913043478259,1.0,1.8329741379310356,40.176470588235304,63,0.4310344827586192,35.0,-354,15.926470588235304,-170,0,-2.148706896551724,26.74053030303031,9,-1.6476293103448274,-77,-2.030264906757097,1.59375,0.03501107914787743,-4.122844827586206,0.0357142857142857,11,-0.6476293103448274,-3.1842672413793096,-151,0.13900862068965125,0.5959051724137927,2,-162,1.7478448275862064,-44.515601023017894,-94,0.9495807805386107,-38,-18,-0.08836206896551602,4,-1.5980603448275872,2.4851578627322226
2009,1151,1163,0,-56,75.0,13.21875,12.34375,26.125,56.28125,24.75,23.25,8.125,26.6875,17.375,5.96875,2.21875,15.40625,18.0625,77.3225806451613,15.387096774193548,14.225806451612904,28.516129032258064,58.25806451612903,27.387096774193548,13.67741935483871,4.741935483870968,26.29032258064516,17.806451612903224,5.806451612903226,8.0,12.67741935483871,12.903225806451612,2400,2447,423,395,385,836,1801,1959,792,191,71,493,233.0,578,744,260,854,236.0,556,32,2397,1983,477,441,406,884,1806,2010,849,180,248,393,321.0,400,424,147,815,287.0,552,31,16,1,105.50563575937679,128.05886416445122,0.5119378123264853,0.551278046270604,20.56017082040503,53.40909090909091,113.24766134366438,96.67134667134665,0.510797342192691,0.5536819735747944,16.9011903942751,56.18374558303887,210.1969696969697,235.2608695652174,203.73010380622839,202.0241935483871,31.53076575898902,1.705910257841282,33.2366760168303,4.317647058823529,6.514285714285714,3.7460815047021945,3.3970588235294117,2.7682042095835198,0.3490226811727828,3.1172268907563025,0.5,0.4166666666666667,0.75,0.25,0,1,-0.0024039273041904785,3,178,15,0.5,-5.78125,-51,228.7465838509317,31.387517493104568,-46,1,198.62713472485768,30.119449126074,-51.0,-2.637096774193548,199.98402230152618,-21,-1.976814516129032,-88.0,464,1.3568875766684991,4,-1,-1.882056451612904,205.87932263814616,-54,2.72883064516129,-48,3.6589804261299292,-2.168346774193548,0.001140470133794258,-0.4314516129032242,0.08333333333333331,-177,0.16229838709677402,0.39717741935483986,-5,-2.3225806451612954,3.383064516129032,113,39,9.57258064516129,28.7625615494055,100,-7.742025584287589,11,-57,-2.391129032258064,320,5.159274193548388,-2.774654673947964
2009,1127,1181,0,-24,69.9,12.0,11.2,23.433333333333334,55.166666666666664,24.033333333333335,18.233333333333334,6.033333333333333,23.033333333333335,15.8,7.066666666666666,4.166666666666667,13.266666666666667,20.2,78.02941176470588,13.382352941176471,13.323529411764707,23.294117647058822,59.294117647058826,26.58823529411765,20.735294117647058,7.235294117647059,24.352941176470587,17.61764705882353,8.5,4.088235294117647,12.323529411764707,18.029411764705884,2097,2008,360,336,377,703,1655,1652,721,212,125,398,328.0,606,547,181,691,462.0,474,30,2653,2231,455,453,394,792,2016,1921,904,289,139,419,481.0,613,705,246,828,456.0,599,34,15,2,103.7584609903812,111.1677037890028,0.49033232628398793,0.5352111238157465,17.63965465279132,49.930651872399444,113.07068089604144,101.01238771370618,0.5094246031746031,0.5572780130402635,15.897467028881032,50.33185840707964,162.16477272727272,186.30434782608697,165.33910034602076,132.3790322580645,20.96524748006621,32.960068087956245,53.925315568022455,4.563025210084033,5.735714285714286,3.5893416927899686,5.639705882352941,2.146372592924317,-2.0503641895629725,0.09600840336134464,0.7777777777777778,0.6666666666666666,0.8,0.7142857142857143,0,1,-0.02206688922451694,-556,-7,13,0.08571428571428574,0.07843137254902022,-269,180.56863354037267,10.155316075296625,-117,-4,126.73932637571157,53.82930716466111,6.0,-2.5549019607843135,161.7497586532308,-17,-4.127450980392162,-153.0,-223,35.010432277519214,-125,-1,-2.123529411764707,157.6017475171887,-95,0.943137254901961,-89,1.74218762391029,-1.382352941176471,-0.019092276890615212,-1.8176470588235283,0.11111111111111116,-14,-1.4333333333333336,-1.319607843137252,-361,-8.129411764705878,-1.2019607843137257,-65,-137,-2.5019607843137237,18.818874887141895,-21,-9.312219905660243,-77,-183,0.13921568627451109,-158,2.1705882352941153,-0.40120653468019896
